Sample in Buffer,Sample in Window,TRIGGER,CLK_SEQ/ADC_IN[7:0],CLK_SEQ/trigger_threshold[3:0],CLK_SEQ/pxl_addr_next[31:0],CLK_SEQ/adc_val_prev_frame[7:0],CLK_SEQ/diff[7:0],CLK_SEQ/adc_in_buf_2[7:0],CLK_SEQ/pxl_addr[31:0],CLK_SEQ/TRIGGER_OUT
559,559,0,0,3,5348,0,0,0,5347,0
560,560,0,0,3,5349,0,0,0,5348,0
561,561,0,0,3,5350,0,0,0,5349,0
562,562,0,0,3,5351,0,0,0,5350,0
563,563,0,0,3,5352,0,0,0,5351,0
564,564,0,0,3,5353,0,0,0,5352,0
565,565,0,0,3,5354,0,0,0,5353,0
566,566,0,0,3,5355,0,0,0,5354,0
567,567,0,0,3,5356,0,0,0,5355,0
568,568,0,0,3,5357,0,0,0,5356,0
569,569,0,0,3,5358,0,0,0,5357,0
570,570,0,0,3,5359,0,0,0,5358,0
571,571,0,0,3,5360,0,0,0,5359,0
572,572,0,0,3,5361,0,0,0,5360,0
573,573,0,0,3,5362,0,0,0,5361,0
574,574,0,0,3,5363,0,0,0,5362,0
575,575,0,0,3,5364,0,0,0,5363,0
576,576,0,0,3,5365,0,0,0,5364,0
577,577,0,0,3,5366,0,0,0,5365,0
578,578,0,0,3,5367,0,0,0,5366,0
579,579,0,0,3,5368,0,0,0,5367,0
580,580,0,0,3,5369,0,0,0,5368,0
581,581,0,0,3,5370,0,0,0,5369,0
582,582,0,0,3,5371,0,0,0,5370,0
583,583,0,0,3,5372,0,0,0,5371,0
584,584,0,0,3,5373,0,0,0,5372,0
585,585,0,0,3,5374,0,0,0,5373,0
586,586,0,0,3,5375,0,0,0,5374,0
587,587,0,0,3,5376,0,0,0,5375,0
588,588,0,0,3,5377,0,0,0,5376,0
589,589,0,0,3,5378,0,0,0,5377,0
590,590,0,0,3,5379,0,0,0,5378,0
591,591,0,0,3,5380,0,0,0,5379,0
592,592,0,0,3,5381,0,0,0,5380,0
593,593,0,0,3,5382,0,0,0,5381,0
594,594,0,0,3,5383,0,0,0,5382,0
595,595,0,0,3,5384,0,0,0,5383,0
596,596,0,0,3,5385,0,0,0,5384,0
597,597,0,0,3,5386,0,0,0,5385,0
598,598,0,0,3,5387,0,0,0,5386,0
599,599,0,0,3,5388,0,0,0,5387,0
600,600,0,0,3,5389,0,0,0,5388,0
601,601,0,0,3,5390,0,0,0,5389,0
602,602,0,0,3,5391,0,0,0,5390,0
603,603,0,0,3,5392,0,0,0,5391,0
604,604,0,0,3,5393,0,0,0,5392,0
605,605,0,0,3,5394,0,0,0,5393,0
606,606,0,0,3,5395,0,0,0,5394,0
607,607,0,0,3,5396,0,0,0,5395,0
608,608,0,0,3,5397,0,0,0,5396,0
609,609,0,0,3,5398,0,0,0,5397,0
610,610,0,0,3,5399,0,0,0,5398,0
611,611,0,0,3,5400,0,0,0,5399,0
612,612,0,0,3,5401,0,0,0,5400,0
613,613,0,0,3,5402,0,0,0,5401,0
614,614,0,0,3,5403,0,0,0,5402,0
615,615,0,0,3,5404,0,0,0,5403,0
616,616,0,0,3,5405,0,0,0,5404,0
617,617,0,0,3,5406,0,0,0,5405,0
618,618,0,0,3,5407,0,0,0,5406,0
619,619,0,0,3,5408,0,0,0,5407,0
620,620,0,115,3,5409,0,0,0,5408,0
621,621,0,118,3,5410,115,0,115,5409,0
622,622,0,113,3,5411,117,0,118,5410,0
623,623,0,0,3,5412,113,-1,113,5411,0
624,624,0,105,3,5413,0,0,0,5412,0
625,625,0,123,3,5414,105,0,105,5413,0
626,626,0,108,3,5415,123,0,123,5414,0
627,627,0,110,3,5416,107,0,108,5415,0
628,628,0,118,3,5417,110,-1,110,5416,0
629,629,0,112,3,5418,118,0,118,5417,0
630,630,0,123,3,5419,112,0,112,5418,0
631,631,0,112,3,5420,123,0,123,5419,0
632,632,0,111,3,5421,112,0,112,5420,0
633,633,0,112,3,5422,111,0,111,5421,0
634,634,0,109,3,5423,112,0,112,5422,0
635,635,0,122,3,5424,109,0,109,5423,0
636,636,0,121,3,5425,122,0,122,5424,0
637,637,0,114,3,5426,121,0,121,5425,0
638,638,0,116,3,5427,114,0,114,5426,0
639,639,0,109,3,5428,116,0,116,5427,0
640,640,0,110,3,5429,109,0,109,5428,0
641,641,0,115,3,5430,110,0,110,5429,0
642,642,0,109,3,5431,115,0,115,5430,0
643,643,0,113,3,5432,109,0,109,5431,0
644,644,0,119,3,5433,113,0,113,5432,0
645,645,0,118,3,5434,118,0,119,5433,0
646,646,0,109,3,5435,117,-1,118,5434,0
647,647,0,116,3,5436,109,-1,109,5435,0
648,648,0,116,3,5437,116,0,116,5436,0
649,649,0,114,3,5438,116,0,116,5437,0
650,650,0,112,3,5439,113,0,114,5438,0
651,651,0,110,3,5440,112,-1,112,5439,0
652,652,0,121,3,5441,111,0,110,5440,0
653,653,0,117,3,5442,120,1,121,5441,0
654,654,0,110,3,5443,116,-1,117,5442,0
655,655,0,116,3,5444,110,-1,110,5443,0
656,656,0,110,3,5445,115,0,116,5444,0
657,657,0,113,3,5446,110,-1,110,5445,0
658,658,0,118,3,5447,112,0,113,5446,0
659,659,0,108,3,5448,118,-1,118,5447,0
660,660,0,109,3,5449,107,0,108,5448,0
661,661,0,115,3,5450,109,-1,109,5449,0
662,662,0,111,3,5451,115,0,115,5450,0
663,663,0,124,3,5452,111,0,111,5451,0
664,664,0,111,3,5453,124,0,124,5452,0
665,665,0,120,3,5454,111,0,111,5453,0
666,666,0,104,3,5455,120,0,120,5454,0
667,667,0,104,3,5456,105,0,104,5455,0
668,668,0,109,3,5457,104,1,104,5456,0
669,669,0,123,3,5458,109,0,109,5457,0
670,670,0,125,3,5459,123,0,123,5458,0
671,671,0,115,3,5460,124,0,125,5459,0
672,672,0,122,3,5461,115,-1,115,5460,0
673,673,0,112,3,5462,122,0,122,5461,0
674,674,0,120,3,5463,112,0,112,5462,0
675,675,0,104,3,5464,120,0,120,5463,0
676,676,0,113,3,5465,104,0,104,5464,0
677,677,0,119,3,5466,113,0,113,5465,0
678,678,0,111,3,5467,119,0,119,5466,0
679,679,0,103,3,5468,110,0,111,5467,0
680,680,0,111,3,5469,102,-1,103,5468,0
681,681,0,112,3,5470,112,-1,111,5469,0
682,682,0,111,3,5471,112,1,112,5470,0
683,683,0,100,3,5472,111,0,111,5471,0
684,684,0,115,3,5473,100,0,100,5472,0
685,685,0,108,3,5474,115,0,115,5473,0
686,686,0,109,3,5475,107,0,108,5474,0
687,687,0,110,3,5476,108,-1,109,5475,0
688,688,0,100,3,5477,110,-1,110,5476,0
689,689,0,115,3,5478,100,0,100,5477,0
690,690,0,118,3,5479,115,0,115,5478,0
691,691,0,117,3,5480,118,0,118,5479,0
692,692,0,111,3,5481,116,0,117,5480,0
693,693,0,112,3,5482,110,-1,111,5481,0
694,694,0,120,3,5483,112,-1,112,5482,0
695,695,0,105,3,5484,120,0,120,5483,0
696,696,0,117,3,5485,105,0,105,5484,0
697,697,0,112,3,5486,116,0,117,5485,0
698,698,0,115,3,5487,112,-1,112,5486,0
699,699,0,121,3,5488,115,0,115,5487,0
700,700,0,116,3,5489,122,0,121,5488,0
701,701,0,112,3,5490,116,1,116,5489,0
702,702,0,116,3,5491,112,0,112,5490,0
703,703,0,116,3,5492,115,0,116,5491,0
704,704,0,111,3,5493,116,-1,116,5492,0
705,705,0,104,3,5494,111,0,111,5493,0
706,706,0,111,3,5495,104,0,104,5494,0
707,707,0,106,3,5496,111,0,111,5495,0
708,708,0,127,3,5497,104,0,106,5496,0
709,709,0,112,3,5498,127,-2,127,5497,0
710,710,0,111,3,5499,112,0,112,5498,0
711,711,0,101,3,5500,111,0,111,5499,0
712,712,0,123,3,5501,101,0,101,5500,0
713,713,0,112,3,5502,123,0,123,5501,0
714,714,0,105,3,5503,112,0,112,5502,0
715,715,0,111,3,5504,105,0,105,5503,0
716,716,0,114,3,5505,111,0,111,5504,0
717,717,0,110,3,5506,114,0,114,5505,0
718,718,0,121,3,5507,110,0,110,5506,0
719,719,0,124,3,5508,121,0,121,5507,0
720,720,0,111,3,5509,124,0,124,5508,0
721,721,0,121,3,5510,110,0,111,5509,0
722,722,0,101,3,5511,121,-1,121,5510,0
723,723,0,112,3,5512,101,0,101,5511,0
724,724,0,118,3,5513,112,0,112,5512,0
725,725,0,116,3,5514,118,0,118,5513,0
726,726,0,109,3,5515,116,0,116,5514,0
727,727,0,125,3,5516,108,0,109,5515,0
728,728,0,118,3,5517,125,-1,125,5516,0
729,729,0,115,3,5518,117,0,118,5517,0
730,730,0,113,3,5519,115,-1,115,5518,0
731,731,0,106,3,5520,112,0,113,5519,0
732,732,0,118,3,5521,106,-1,106,5520,0
733,733,0,111,3,5522,117,0,118,5521,0
734,734,0,125,3,5523,111,-1,111,5522,0
735,735,0,109,3,5524,125,0,125,5523,0
736,736,0,111,3,5525,109,0,109,5524,0
737,737,0,112,3,5526,110,0,111,5525,0
738,738,0,120,3,5527,112,-1,112,5526,0
739,739,0,128,3,5528,120,0,120,5527,0
740,740,0,111,3,5529,128,0,128,5528,0
741,741,0,107,3,5530,111,0,111,5529,0
742,742,0,118,3,5531,107,0,107,5530,0
743,743,0,122,3,5532,118,0,118,5531,0
744,744,0,110,3,5533,122,0,122,5532,0
745,745,0,113,3,5534,110,0,110,5533,0
746,746,0,104,3,5535,112,0,113,5534,0
747,747,0,110,3,5536,105,-1,104,5535,0
748,748,0,111,3,5537,110,1,110,5536,0
749,749,0,125,3,5538,111,0,111,5537,0
750,750,0,102,3,5539,125,0,125,5538,0
751,751,0,107,3,5540,102,0,102,5539,0
752,752,0,114,3,5541,107,0,107,5540,0
753,753,0,112,3,5542,114,0,114,5541,0
754,754,0,104,3,5543,111,0,112,5542,0
755,755,0,103,3,5544,104,-1,104,5543,0
756,756,0,102,3,5545,103,0,103,5544,0
757,757,0,113,3,5546,102,0,102,5545,0
758,758,0,117,3,5547,113,0,113,5546,0
759,759,0,121,3,5548,117,0,117,5547,0
760,760,0,105,3,5549,121,0,121,5548,0
761,761,0,128,3,5550,105,0,105,5549,0
762,762,0,114,3,5551,128,0,128,5550,0
763,763,0,113,3,5552,113,0,114,5551,0
764,764,0,116,3,5553,113,-1,113,5552,0
765,765,0,112,3,5554,116,0,116,5553,0
766,766,0,114,3,5555,112,0,112,5554,0
767,767,0,108,3,5556,113,0,114,5555,0
768,768,0,112,3,5557,108,-1,108,5556,0
769,769,0,105,3,5558,111,0,112,5557,0
770,770,0,112,3,5559,105,-1,105,5558,0
771,771,0,115,3,5560,112,0,112,5559,0
772,772,0,102,3,5561,115,0,115,5560,0
773,773,0,125,3,5562,102,0,102,5561,0
774,774,0,108,3,5563,125,0,125,5562,0
775,775,0,110,3,5564,107,0,108,5563,0
776,776,0,116,3,5565,110,-1,110,5564,0
777,777,0,118,3,5566,116,0,116,5565,0
778,778,0,109,3,5567,118,0,118,5566,0
779,779,0,114,3,5568,109,0,109,5567,0
780,780,0,114,3,5569,114,0,114,5568,0
781,781,0,116,3,5570,114,0,114,5569,0
782,782,0,111,3,5571,116,0,116,5570,0
783,783,0,112,3,5572,111,0,111,5571,0
784,784,0,102,3,5573,112,0,112,5572,0
785,785,0,105,3,5574,102,0,102,5573,0
786,786,0,112,3,5575,105,0,105,5574,0
787,787,0,103,3,5576,111,0,112,5575,0
788,788,0,111,3,5577,103,-1,103,5576,0
789,789,0,112,3,5578,111,0,111,5577,0
790,790,0,114,3,5579,112,0,112,5578,0
791,791,0,114,3,5580,114,0,114,5579,0
792,792,0,102,3,5581,114,0,114,5580,0
793,793,0,114,3,5582,102,0,102,5581,0
794,794,0,106,3,5583,114,0,114,5582,0
795,795,0,99,3,5584,106,0,106,5583,0
796,796,0,120,3,5585,100,0,99,5584,0
797,797,0,112,3,5586,121,1,120,5585,0
798,798,0,120,3,5587,112,1,112,5586,0
799,799,0,113,3,5588,120,0,120,5587,0
800,800,0,109,3,5589,113,0,113,5588,0
801,801,0,109,3,5590,109,0,109,5589,0
802,802,0,112,3,5591,108,0,109,5590,0
803,803,0,112,3,5592,112,-1,112,5591,0
804,804,0,112,3,5593,112,0,112,5592,0
805,805,0,102,3,5594,111,0,112,5593,0
806,806,0,116,3,5595,102,-1,102,5594,0
807,807,0,116,3,5596,116,0,116,5595,0
808,808,0,106,3,5597,116,0,116,5596,0
809,809,0,116,3,5598,106,0,106,5597,0
810,810,0,111,3,5599,115,0,116,5598,0
811,811,0,120,3,5600,110,-1,111,5599,0
812,812,0,116,3,5601,120,-1,120,5600,0
813,813,0,105,3,5602,116,0,116,5601,0
814,814,0,127,3,5603,105,0,105,5602,0
815,815,0,119,3,5604,126,0,127,5603,0
816,816,0,104,3,5605,119,-1,119,5604,0
817,817,0,111,3,5606,104,0,104,5605,0
818,818,0,108,3,5607,110,0,111,5606,0
819,819,0,109,3,5608,108,-1,108,5607,0
820,820,0,90,3,5609,108,0,109,5608,0
821,821,0,125,3,5610,89,-1,90,5609,0
822,822,0,106,3,5611,124,-1,125,5610,0
823,823,0,117,3,5612,106,-1,106,5611,0
824,824,0,110,3,5613,116,0,117,5612,0
825,825,0,113,3,5614,110,-1,110,5613,0
826,826,0,117,3,5615,113,0,113,5614,0
827,827,0,120,3,5616,116,0,117,5615,0
828,828,0,106,3,5617,120,-1,120,5616,0
829,829,0,110,3,5618,106,0,106,5617,0
830,830,0,119,3,5619,110,0,110,5618,0
831,831,0,113,3,5620,119,0,119,5619,0
832,832,0,116,3,5621,113,0,113,5620,0
833,833,0,116,3,5622,116,0,116,5621,0
834,834,0,116,3,5623,116,0,116,5622,0
835,835,0,109,3,5624,115,0,116,5623,0
836,836,0,114,3,5625,109,-1,109,5624,0
837,837,0,112,3,5626,114,0,114,5625,0
838,838,0,104,3,5627,112,0,112,5626,0
839,839,0,119,3,5628,104,0,104,5627,0
840,840,0,105,3,5629,119,0,119,5628,0
841,841,0,121,3,5630,105,0,105,5629,0
842,842,0,108,3,5631,122,0,121,5630,0
843,843,0,116,3,5632,108,1,108,5631,0
844,844,0,111,3,5633,115,0,116,5632,0
845,845,0,116,3,5634,111,-1,111,5633,0
846,846,0,109,3,5635,116,0,116,5634,0
847,847,0,108,3,5636,109,0,109,5635,0
848,848,0,118,3,5637,108,0,108,5636,0
849,849,0,118,3,5638,118,0,118,5637,0
850,850,0,121,3,5639,118,0,118,5638,0
851,851,0,119,3,5640,120,0,121,5639,0
852,852,0,118,3,5641,119,-1,119,5640,0
853,853,0,109,3,5642,118,0,118,5641,0
854,854,0,116,3,5643,109,0,109,5642,0
855,855,0,128,3,5644,116,0,116,5643,0
856,856,0,110,3,5645,128,0,128,5644,0
857,857,0,109,3,5646,109,0,110,5645,0
858,858,0,120,3,5647,109,-1,109,5646,0
859,859,0,114,3,5648,120,0,120,5647,0
860,860,0,121,3,5649,114,0,114,5648,0
861,861,0,109,3,5650,121,0,121,5649,0
862,862,0,115,3,5651,109,0,109,5650,0
863,863,0,112,3,5652,115,0,115,5651,0
864,864,0,108,3,5653,112,0,112,5652,0
865,865,0,107,3,5654,108,0,108,5653,0
866,866,0,113,3,5655,107,0,107,5654,0
867,867,0,119,3,5656,113,0,113,5655,0
868,868,0,105,3,5657,119,0,119,5656,0
869,869,0,109,3,5658,105,0,105,5657,0
870,870,0,114,3,5659,109,0,109,5658,0
871,871,0,110,3,5660,114,0,114,5659,0
872,872,0,109,3,5661,110,0,110,5660,0
873,873,0,106,3,5662,109,0,109,5661,0
874,874,0,107,3,5663,106,0,106,5662,0
875,875,0,117,3,5664,107,0,107,5663,0
876,876,0,118,3,5665,116,0,117,5664,0
877,877,0,112,3,5666,117,-1,118,5665,0
878,878,0,123,3,5667,112,-1,112,5666,0
879,879,0,103,3,5668,123,0,123,5667,0
880,880,0,121,3,5669,103,0,103,5668,0
881,881,0,105,3,5670,120,0,121,5669,0
882,882,0,117,3,5671,105,-1,105,5670,0
883,883,0,112,3,5672,117,0,117,5671,0
884,884,0,104,3,5673,112,0,112,5672,0
885,885,0,105,3,5674,103,0,104,5673,0
886,886,0,118,3,5675,106,-1,105,5674,0
887,887,0,113,3,5676,117,1,118,5675,0
888,888,0,105,3,5677,113,-1,113,5676,0
889,889,0,116,3,5678,105,0,105,5677,0
890,890,0,111,3,5679,116,0,116,5678,0
891,891,0,112,3,5680,111,0,111,5679,0
892,892,0,99,3,5681,112,0,112,5680,0
893,893,0,118,3,5682,99,0,99,5681,0
894,894,0,124,3,5683,117,0,118,5682,0
895,895,0,105,3,5684,124,-1,124,5683,0
896,896,0,118,3,5685,105,0,105,5684,0
897,897,0,109,3,5686,118,0,118,5685,0
898,898,0,112,3,5687,109,0,109,5686,0
899,899,0,103,3,5688,112,0,112,5687,0
900,900,0,111,3,5689,102,0,103,5688,0
901,901,0,119,3,5690,112,-1,111,5689,0
902,902,0,104,3,5691,119,1,119,5690,0
903,903,0,117,3,5692,104,0,104,5691,0
904,904,0,113,3,5693,117,0,117,5692,0
905,905,0,112,3,5694,113,0,113,5693,0
906,906,0,120,3,5695,112,0,112,5694,0
907,907,0,108,3,5696,118,0,120,5695,0
908,908,0,111,3,5697,108,-2,108,5696,0
909,909,0,117,3,5698,111,0,111,5697,0
910,910,0,110,3,5699,117,0,117,5698,0
911,911,0,102,3,5700,110,0,110,5699,0
912,912,0,105,3,5701,102,0,102,5700,0
913,913,0,115,3,5702,105,0,105,5701,0
914,914,0,111,3,5703,115,0,115,5702,0
915,915,0,100,3,5704,111,0,111,5703,0
916,916,0,99,3,5705,100,0,100,5704,0
917,917,0,109,3,5706,100,0,99,5705,0
918,918,0,112,3,5707,109,1,109,5706,0
919,919,0,106,3,5708,112,0,112,5707,0
920,920,0,106,3,5709,106,0,106,5708,0
921,921,0,112,3,5710,106,0,106,5709,0
922,922,0,109,3,5711,112,0,112,5710,0
923,923,0,113,3,5712,109,0,109,5711,0
924,924,0,116,3,5713,112,0,113,5712,0
925,925,0,121,3,5714,116,-1,116,5713,0
926,926,0,116,3,5715,121,0,121,5714,0
927,927,0,106,3,5716,116,0,116,5715,0
928,928,0,119,3,5717,106,0,106,5716,0
929,929,0,125,3,5718,118,0,119,5717,0
930,930,0,106,3,5719,124,-1,125,5718,0
931,931,0,117,3,5720,106,-1,106,5719,0
932,932,0,110,3,5721,117,0,117,5720,0
933,933,0,112,3,5722,110,0,110,5721,0
934,934,0,115,3,5723,112,0,112,5722,0
935,935,0,117,3,5724,115,0,115,5723,0
936,936,0,116,3,5725,117,0,117,5724,0
937,937,0,118,3,5726,116,0,116,5725,0
938,938,0,120,3,5727,117,0,118,5726,0
939,939,0,120,3,5728,120,-1,120,5727,0
940,940,0,116,3,5729,120,0,120,5728,0
941,941,0,119,3,5730,116,0,116,5729,0
942,942,0,106,3,5731,118,0,119,5730,0
943,943,0,103,3,5732,106,-1,106,5731,0
944,944,0,111,3,5733,103,0,103,5732,0
945,945,0,123,3,5734,111,0,111,5733,0
946,946,0,114,3,5735,123,0,123,5734,0
947,947,0,111,3,5736,114,0,114,5735,0
948,948,0,114,3,5737,111,0,111,5736,0
949,949,0,112,3,5738,114,0,114,5737,0
950,950,0,113,3,5739,112,0,112,5738,0
951,951,0,125,3,5740,113,0,113,5739,0
952,952,0,121,3,5741,125,0,125,5740,0
953,953,0,118,3,5742,121,0,121,5741,0
954,954,0,123,3,5743,118,0,118,5742,0
955,955,0,116,3,5744,122,0,123,5743,0
956,956,0,119,3,5745,116,-1,116,5744,0
957,957,0,109,3,5746,118,0,119,5745,0
958,958,0,118,3,5747,109,-1,109,5746,0
959,959,0,115,3,5748,118,0,118,5747,0
960,960,0,116,3,5749,115,0,115,5748,0
961,961,0,109,3,5750,116,0,116,5749,0
962,962,0,118,3,5751,109,0,109,5750,0
963,963,0,110,3,5752,118,0,118,5751,0
964,964,0,110,3,5753,110,0,110,5752,0
965,965,0,121,3,5754,110,0,110,5753,0
966,966,0,113,3,5755,121,0,121,5754,0
967,967,0,106,3,5756,114,0,113,5755,0
968,968,0,109,3,5757,105,1,106,5756,0
969,969,0,112,3,5758,109,-1,109,5757,0
970,970,0,106,3,5759,112,0,112,5758,0
971,971,0,117,3,5760,106,0,106,5759,0
972,972,0,108,3,5761,117,0,117,5760,0
973,973,0,120,3,5762,107,0,108,5761,0
974,974,0,114,3,5763,120,-1,120,5762,0
975,975,0,110,3,5764,114,0,114,5763,0
976,976,0,114,3,5765,110,0,110,5764,0
977,977,0,116,3,5766,114,0,114,5765,0
978,978,0,121,3,5767,116,0,116,5766,0
979,979,0,126,3,5768,121,0,121,5767,0
980,980,0,115,3,5769,126,0,126,5768,0
981,981,0,118,3,5770,115,0,115,5769,0
982,982,0,121,3,5771,118,0,118,5770,0
983,983,0,120,3,5772,121,0,121,5771,0
984,984,0,120,3,5773,120,0,120,5772,0
985,985,0,112,3,5774,120,0,120,5773,0
986,986,0,105,3,5775,111,0,112,5774,0
987,987,0,121,3,5776,105,-1,105,5775,0
988,988,0,105,3,5777,121,0,121,5776,0
989,989,0,111,3,5778,105,0,105,5777,0
990,990,0,110,3,5779,111,0,111,5778,0
991,991,0,116,3,5780,110,0,110,5779,0
992,992,0,117,3,5781,116,0,116,5780,0
993,993,0,123,3,5782,117,0,117,5781,0
994,994,0,120,3,5783,123,0,123,5782,0
995,995,0,119,3,5784,118,0,120,5783,0
996,996,0,120,3,5785,119,-2,119,5784,0
997,997,0,104,3,5786,120,0,120,5785,0
998,998,0,115,3,5787,104,0,104,5786,0
999,999,0,113,3,5788,115,0,115,5787,0
1000,1000,0,111,3,5789,112,0,113,5788,0
1001,1001,0,118,3,5790,110,-1,111,5789,0
1002,1002,0,104,3,5791,118,-1,118,5790,0
1003,1003,0,102,3,5792,104,0,104,5791,0
1004,1004,0,108,3,5793,102,0,102,5792,0
1005,1005,0,112,3,5794,107,0,108,5793,0
1006,1006,0,111,3,5795,112,-1,112,5794,0
1007,1007,0,117,3,5796,111,0,111,5795,0
1008,1008,0,118,3,5797,117,0,117,5796,0
1009,1009,0,118,3,5798,118,0,118,5797,0
1010,1010,0,124,3,5799,118,0,118,5798,0
1011,1011,0,117,3,5800,124,0,124,5799,0
1012,1012,0,103,3,5801,117,0,117,5800,0
1013,1013,0,109,3,5802,103,0,103,5801,0
1014,1014,0,115,3,5803,109,0,109,5802,0
1015,1015,0,115,3,5804,115,0,115,5803,0
1016,1016,0,112,3,5805,115,0,115,5804,0
1017,1017,0,126,3,5806,111,0,112,5805,0
1018,1018,0,105,3,5807,126,-1,126,5806,0
1019,1019,0,101,3,5808,105,0,105,5807,0
1020,1020,0,109,3,5809,101,0,101,5808,0
1021,1021,0,110,3,5810,109,0,109,5809,0
1022,1022,0,116,3,5811,110,0,110,5810,0
1023,1023,0,117,3,5812,116,0,116,5811,0
