Sample in Buffer,Sample in Window,TRIGGER,CLK_SEQ/ADC_IN[7:0],CLK_SEQ/trigger_threshold[3:0],CLK_SEQ/pxl_addr_next[31:0],CLK_SEQ/adc_val_prev_frame[7:0],CLK_SEQ/diff[7:0],CLK_SEQ/adc_in_buf_2[7:0],CLK_SEQ/pxl_addr[31:0],CLK_SEQ/TRIGGER_OUT
134,134,0,116,3,2822,126,0,126,2821,0
135,135,0,125,3,2823,116,0,116,2822,0
136,136,0,113,3,2824,125,0,125,2823,0
137,137,0,124,3,2825,113,0,113,2824,0
138,138,0,128,3,2826,123,0,124,2825,0
139,139,0,125,3,2827,128,-1,128,2826,0
140,140,0,124,3,2828,125,0,125,2827,0
141,141,0,111,3,2829,124,0,124,2828,0
142,142,0,124,3,2830,112,0,111,2829,0
143,143,0,116,3,2831,124,1,124,2830,0
144,144,0,118,3,2832,116,0,116,2831,0
145,145,0,131,3,2833,118,0,118,2832,0
146,146,0,123,3,2834,131,0,131,2833,0
147,147,0,121,3,2835,122,0,123,2834,0
148,148,0,124,3,2836,122,-1,121,2835,0
149,149,0,122,3,2837,125,1,124,2836,0
150,150,0,109,3,2838,123,1,122,2837,0
151,151,0,121,3,2839,109,1,109,2838,0
152,152,0,119,3,2840,121,0,121,2839,0
153,153,0,118,3,2841,119,0,119,2840,0
154,154,0,124,3,2842,118,0,118,2841,0
155,155,0,120,3,2843,124,0,124,2842,0
156,156,0,116,3,2844,120,0,120,2843,0
157,157,0,111,3,2845,116,0,116,2844,0
158,158,0,112,3,2846,112,0,111,2845,0
159,159,0,121,3,2847,112,1,112,2846,0
160,160,0,120,3,2848,121,0,121,2847,0
161,161,0,137,3,2849,120,0,120,2848,0
162,162,0,117,3,2850,137,0,137,2849,0
163,163,0,114,3,2851,117,0,117,2850,0
164,164,0,120,3,2852,114,0,114,2851,0
165,165,0,117,3,2853,120,0,120,2852,0
166,166,0,120,3,2854,117,0,117,2853,0
167,167,0,124,3,2855,120,0,120,2854,0
168,168,0,120,3,2856,124,0,124,2855,0
169,169,0,111,3,2857,120,0,120,2856,0
170,170,0,123,3,2858,112,0,111,2857,0
171,171,0,123,3,2859,123,1,123,2858,0
172,172,0,119,3,2860,123,0,123,2859,0
173,173,0,125,3,2861,119,0,119,2860,0
174,174,0,119,3,2862,126,0,125,2861,0
175,175,0,117,3,2863,118,1,119,2862,0
176,176,0,110,3,2864,117,-1,117,2863,0
177,177,0,110,3,2865,110,0,110,2864,0
178,178,0,121,3,2866,110,0,110,2865,0
179,179,0,116,3,2867,121,0,121,2866,0
180,180,0,104,3,2868,116,0,116,2867,0
181,181,0,112,3,2869,105,0,104,2868,0
182,182,0,123,3,2870,113,1,112,2869,0
183,183,0,123,3,2871,124,1,123,2870,0
184,184,0,120,3,2872,123,1,123,2871,0
185,185,0,122,3,2873,120,0,120,2872,0
186,186,0,118,3,2874,122,0,122,2873,0
187,187,0,123,3,2875,118,0,118,2874,0
188,188,0,124,3,2876,123,0,123,2875,0
189,189,0,123,3,2877,124,0,124,2876,0
190,190,0,115,3,2878,124,0,123,2877,0
191,191,0,114,3,2879,115,1,115,2878,0
192,192,0,125,3,2880,114,0,114,2879,0
193,193,0,111,3,2881,125,0,125,2880,0
194,194,0,120,3,2882,111,0,111,2881,0
195,195,0,116,3,2883,120,0,120,2882,0
196,196,0,113,3,2884,116,0,116,2883,0
197,197,0,109,3,2885,113,0,113,2884,0
198,198,0,118,3,2886,110,0,109,2885,0
199,199,0,116,3,2887,118,1,118,2886,0
200,200,0,109,3,2888,116,0,116,2887,0
201,201,0,122,3,2889,109,0,109,2888,0
202,202,0,118,3,2890,122,0,122,2889,0
203,203,0,121,3,2891,118,0,118,2890,0
204,204,0,113,3,2892,121,0,121,2891,0
205,205,0,106,3,2893,114,0,113,2892,0
206,206,0,123,3,2894,106,1,106,2893,0
207,207,0,114,3,2895,124,0,123,2894,0
208,208,0,123,3,2896,114,1,114,2895,0
209,209,0,117,3,2897,124,0,123,2896,0
210,210,0,118,3,2898,118,1,117,2897,0
211,211,0,119,3,2899,118,1,118,2898,0
212,212,0,112,3,2900,119,0,119,2899,0
213,213,0,118,3,2901,112,0,112,2900,0
214,214,0,117,3,2902,118,0,118,2901,0
215,215,0,112,3,2903,118,0,117,2902,0
216,216,0,120,3,2904,112,1,112,2903,0
217,217,0,113,3,2905,120,0,120,2904,0
218,218,0,121,3,2906,113,0,113,2905,0
219,219,0,118,3,2907,121,0,121,2906,0
220,220,0,125,3,2908,118,0,118,2907,0
221,221,0,116,3,2909,125,0,125,2908,0
222,222,0,121,3,2910,116,0,116,2909,0
223,223,0,120,3,2911,121,0,121,2910,0
224,224,0,119,3,2912,120,0,120,2911,0
225,225,0,122,3,2913,119,0,119,2912,0
226,226,0,124,3,2914,122,0,122,2913,0
227,227,0,107,3,2915,124,0,124,2914,0
228,228,0,112,3,2916,107,0,107,2915,0
229,229,0,124,3,2917,113,0,112,2916,0
230,230,0,125,3,2918,123,1,124,2917,0
231,231,0,112,3,2919,126,-1,125,2918,0
232,232,0,120,3,2920,112,1,112,2919,0
233,233,0,112,3,2921,120,0,120,2920,0
234,234,0,126,3,2922,113,0,112,2921,0
235,235,0,125,3,2923,127,1,126,2922,0
236,236,0,118,3,2924,125,1,125,2923,0
237,237,0,127,3,2925,118,0,118,2924,0
238,238,0,118,3,2926,127,0,127,2925,0
239,239,0,109,3,2927,118,0,118,2926,0
240,240,0,128,3,2928,109,0,109,2927,0
241,241,0,123,3,2929,128,0,128,2928,0
242,242,0,111,3,2930,123,0,123,2929,0
243,243,0,108,3,2931,111,0,111,2930,0
244,244,0,113,3,2932,108,0,108,2931,0
245,245,0,122,3,2933,113,0,113,2932,0
246,246,0,118,3,2934,121,0,122,2933,0
247,247,0,121,3,2935,119,-1,118,2934,0
248,248,0,112,3,2936,121,1,121,2935,0
249,249,0,125,3,2937,112,0,112,2936,0
250,250,0,118,3,2938,126,0,125,2937,0
251,251,0,118,3,2939,118,1,118,2938,0
252,252,0,124,3,2940,118,0,118,2939,0
253,253,0,131,3,2941,124,0,124,2940,0
254,254,0,127,3,2942,131,0,131,2941,0
255,255,0,121,3,2943,127,0,127,2942,0
256,256,0,127,3,2944,121,0,121,2943,0
257,257,0,114,3,2945,127,0,127,2944,0
258,258,0,121,3,2946,114,0,114,2945,0
259,259,0,118,3,2947,122,0,121,2946,0
260,260,0,127,3,2948,118,1,118,2947,0
261,261,0,112,3,2949,127,0,127,2948,0
262,262,0,118,3,2950,113,0,112,2949,0
263,263,0,129,3,2951,117,1,118,2950,0
264,264,0,116,3,2952,129,-1,129,2951,0
265,265,0,123,3,2953,115,0,116,2952,0
266,266,0,119,3,2954,123,-1,123,2953,0
267,267,0,116,3,2955,118,0,119,2954,0
268,268,0,108,3,2956,116,-1,116,2955,0
269,269,0,115,3,2957,108,0,108,2956,0
270,270,0,118,3,2958,116,0,115,2957,0
271,271,0,115,3,2959,118,1,118,2958,0
272,272,0,117,3,2960,116,0,115,2959,0
273,273,0,115,3,2961,118,1,117,2960,0
274,274,0,117,3,2962,115,1,115,2961,0
275,275,0,118,3,2963,117,0,117,2962,0
276,276,0,114,3,2964,119,0,118,2963,0
277,277,0,123,3,2965,114,1,114,2964,0
278,278,0,112,3,2966,123,0,123,2965,0
279,279,0,114,3,2967,112,0,112,2966,0
280,280,0,114,3,2968,114,0,114,2967,0
281,281,0,129,3,2969,115,0,114,2968,0
282,282,0,123,3,2970,129,1,129,2969,0
283,283,0,112,3,2971,122,0,123,2970,0
284,284,0,110,3,2972,112,-1,112,2971,0
285,285,0,109,3,2973,110,0,110,2972,0
286,286,0,118,3,2974,109,0,109,2973,0
287,287,0,125,3,2975,118,0,118,2974,0
288,288,0,124,3,2976,125,0,125,2975,0
289,289,0,112,3,2977,124,0,124,2976,0
290,290,0,121,3,2978,112,0,112,2977,0
291,291,0,107,3,2979,121,0,121,2978,0
292,292,0,120,3,2980,107,0,107,2979,0
293,293,0,115,3,2981,120,0,120,2980,0
294,294,0,113,3,2982,116,0,115,2981,0
295,295,0,127,3,2983,112,1,113,2982,0
296,296,0,122,3,2984,127,-1,127,2983,0
297,297,0,116,3,2985,122,0,122,2984,0
298,298,0,130,3,2986,116,0,116,2985,0
299,299,0,116,3,2987,130,0,130,2986,0
300,300,0,114,3,2988,116,0,116,2987,0
301,301,0,114,3,2989,114,0,114,2988,0
302,302,0,121,3,2990,114,0,114,2989,0
303,303,0,113,3,2991,121,0,121,2990,0
304,304,0,119,3,2992,112,0,113,2991,0
305,305,0,118,3,2993,119,-1,119,2992,0
306,306,0,112,3,2994,118,0,118,2993,0
307,307,0,122,3,2995,112,0,112,2994,0
308,308,0,105,3,2996,121,0,122,2995,0
309,309,0,110,3,2997,105,-1,105,2996,0
310,310,0,120,3,2998,110,0,110,2997,0
311,311,0,118,3,2999,119,0,120,2998,0
312,312,0,114,3,3000,119,-1,118,2999,0
313,313,0,115,3,3001,114,1,114,3000,0
314,314,0,113,3,3002,115,0,115,3001,0
315,315,0,107,3,3003,113,0,113,3002,0
316,316,0,120,3,3004,107,0,107,3003,0
317,317,0,120,3,3005,120,0,120,3004,0
318,318,0,112,3,3006,120,0,120,3005,0
319,319,0,127,3,3007,112,0,112,3006,0
320,320,0,122,3,3008,127,0,127,3007,0
321,321,0,112,3,3009,121,0,122,3008,0
322,322,0,115,3,3010,112,-1,112,3009,0
323,323,0,129,3,3011,114,0,115,3010,0
324,324,0,116,3,3012,129,-1,129,3011,0
325,325,0,126,3,3013,116,0,116,3012,0
326,326,0,115,3,3014,126,0,126,3013,0
327,327,0,113,3,3015,115,0,115,3014,0
328,328,0,124,3,3016,113,0,113,3015,0
329,329,0,118,3,3017,124,0,124,3016,0
330,330,0,121,3,3018,118,0,118,3017,0
331,331,0,128,3,3019,121,0,121,3018,0
332,332,0,113,3,3020,128,0,128,3019,0
333,333,0,123,3,3021,113,0,113,3020,0
334,334,0,111,3,3022,124,0,123,3021,0
335,335,0,112,3,3023,110,1,111,3022,0
336,336,0,114,3,3024,112,-1,112,3023,0
337,337,0,121,3,3025,115,0,114,3024,0
338,338,0,118,3,3026,121,1,121,3025,0
339,339,0,111,3,3027,118,0,118,3026,0
340,340,0,125,3,3028,111,0,111,3027,0
341,341,0,105,3,3029,125,0,125,3028,0
342,342,0,109,3,3030,105,0,105,3029,0
343,343,0,109,3,3031,109,0,109,3030,0
344,344,0,104,3,3032,109,0,109,3031,0
345,345,0,123,3,3033,104,0,104,3032,0
346,346,0,113,3,3034,123,0,123,3033,0
347,347,0,120,3,3035,114,0,113,3034,0
348,348,0,109,3,3036,120,1,120,3035,0
349,349,0,120,3,3037,110,0,109,3036,0
350,350,0,130,3,3038,121,1,120,3037,0
351,351,0,116,3,3039,130,1,130,3038,0
352,352,0,113,3,3040,117,0,116,3039,0
353,353,0,123,3,3041,113,1,113,3040,0
354,354,0,124,3,3042,122,0,123,3041,0
355,355,0,128,3,3043,125,-1,124,3042,0
356,356,0,120,3,3044,129,1,128,3043,0
357,357,0,111,3,3045,120,1,120,3044,0
358,358,0,125,3,3046,112,0,111,3045,0
359,359,0,123,3,3047,125,1,125,3046,0
360,360,0,109,3,3048,123,0,123,3047,0
361,361,0,129,3,3049,109,0,109,3048,0
362,362,0,109,3,3050,129,0,129,3049,0
363,363,0,116,3,3051,108,0,109,3050,0
364,364,0,124,3,3052,116,-1,116,3051,0
365,365,0,120,3,3053,124,0,124,3052,0
366,366,0,110,3,3054,120,0,120,3053,0
367,367,0,125,3,3055,110,0,110,3054,0
368,368,0,125,3,3056,126,0,125,3055,0
369,369,0,109,3,3057,125,1,125,3056,0
370,370,0,123,3,3058,109,0,109,3057,0
371,371,0,118,3,3059,123,0,123,3058,0
372,372,0,109,3,3060,118,0,118,3059,0
373,373,0,116,3,3061,109,0,109,3060,0
374,374,0,121,3,3062,117,0,116,3061,0
375,375,0,119,3,3063,121,1,121,3062,0
376,376,0,103,3,3064,120,0,119,3063,0
377,377,0,107,3,3065,103,1,103,3064,0
378,378,0,115,3,3066,107,0,107,3065,0
379,379,0,113,3,3067,116,0,115,3066,0
380,380,0,119,3,3068,114,1,113,3067,0
381,381,0,118,3,3069,118,1,119,3068,0
382,382,0,126,3,3070,117,-1,118,3069,0
383,383,0,112,3,3071,126,-1,126,3070,0
384,384,0,117,3,3072,112,0,112,3071,0
385,385,0,130,3,3073,117,0,117,3072,0
386,386,0,122,3,3074,130,0,130,3073,0
387,387,0,118,3,3075,122,0,122,3074,0
388,388,0,115,3,3076,118,0,118,3075,0
389,389,0,117,3,3077,115,0,115,3076,0
390,390,0,120,3,3078,117,0,117,3077,0
391,391,0,108,3,3079,120,0,120,3078,0
392,392,0,115,3,3080,108,0,108,3079,0
393,393,0,114,3,3081,114,0,115,3080,0
394,394,0,118,3,3082,114,-1,114,3081,0
395,395,0,107,3,3083,119,0,118,3082,0
396,396,0,112,3,3084,107,1,107,3083,0
397,397,0,114,3,3085,112,0,112,3084,0
398,398,0,120,3,3086,114,0,114,3085,0
399,399,0,112,3,3087,120,0,120,3086,0
400,400,0,124,3,3088,113,0,112,3087,0
401,401,0,123,3,3089,125,1,124,3088,0
402,402,0,124,3,3090,123,1,123,3089,0
403,403,0,108,3,3091,124,0,124,3090,0
404,404,0,125,3,3092,109,0,108,3091,0
405,405,0,115,3,3093,126,1,125,3092,0
406,406,0,126,3,3094,115,1,115,3093,0
407,407,0,110,3,3095,126,0,126,3094,0
408,408,0,129,3,3096,110,0,110,3095,0
409,409,0,111,3,3097,129,0,129,3096,0
410,410,0,112,3,3098,112,0,111,3097,0
411,411,0,118,3,3099,113,1,112,3098,0
412,412,0,110,3,3100,118,1,118,3099,0
413,413,0,112,3,3101,110,0,110,3100,0
414,414,0,111,3,3102,113,0,112,3101,0
415,415,0,118,3,3103,110,1,111,3102,0
416,416,0,116,3,3104,118,-1,118,3103,0
417,417,0,112,3,3105,117,0,116,3104,0
418,418,0,118,3,3106,113,1,112,3105,0
419,419,0,108,3,3107,117,1,118,3106,0
420,420,0,116,3,3108,108,-1,108,3107,0
421,421,0,113,3,3109,116,0,116,3108,0
422,422,0,118,3,3110,113,0,113,3109,0
423,423,0,110,3,3111,118,0,118,3110,0
424,424,0,119,3,3112,111,0,110,3111,0
425,425,0,126,3,3113,119,1,119,3112,0
426,426,0,122,3,3114,126,0,126,3113,0
427,427,0,111,3,3115,122,0,122,3114,0
428,428,0,119,3,3116,111,0,111,3115,0
429,429,0,127,3,3117,119,0,119,3116,0
430,430,0,118,3,3118,127,0,127,3117,0
431,431,0,119,3,3119,118,0,118,3118,0
432,432,0,131,3,3120,118,0,119,3119,0
433,433,0,117,3,3121,131,-1,131,3120,0
434,434,0,115,3,3122,117,0,117,3121,0
435,435,0,116,3,3123,116,0,115,3122,0
436,436,0,116,3,3124,116,1,116,3123,0
437,437,0,123,3,3125,115,0,116,3124,0
438,438,0,122,3,3126,124,-1,123,3125,0
439,439,0,113,3,3127,123,1,122,3126,0
440,440,0,122,3,3128,113,1,113,3127,0
441,441,0,122,3,3129,122,0,122,3128,0
442,442,0,119,3,3130,123,0,122,3129,0
443,443,0,117,3,3131,119,1,119,3130,0
444,444,0,100,3,3132,117,0,117,3131,0
445,445,0,123,3,3133,100,0,100,3132,0
446,446,0,125,3,3134,123,0,123,3133,0
447,447,0,131,3,3135,125,0,125,3134,0
448,448,0,125,3,3136,131,0,131,3135,0
449,449,0,121,3,3137,125,0,125,3136,0
450,450,0,122,3,3138,122,0,121,3137,0
451,451,0,126,3,3139,122,1,122,3138,0
452,452,0,122,3,3140,126,0,126,3139,0
453,453,0,115,3,3141,122,0,122,3140,0
454,454,0,119,3,3142,115,0,115,3141,0
455,455,0,117,3,3143,119,0,119,3142,0
456,456,0,121,3,3144,117,0,117,3143,0
457,457,0,127,3,3145,122,0,121,3144,0
458,458,0,111,3,3146,128,1,127,3145,0
459,459,0,116,3,3147,112,1,111,3146,0
460,460,0,108,3,3148,116,1,116,3147,0
461,461,0,122,3,3149,108,0,108,3148,0
462,462,0,116,3,3150,122,0,122,3149,0
463,463,0,122,3,3151,117,0,116,3150,0
464,464,0,119,3,3152,122,1,122,3151,0
465,465,0,117,3,3153,119,0,119,3152,0
466,466,0,118,3,3154,118,0,117,3153,0
467,467,0,118,3,3155,118,1,118,3154,0
468,468,0,110,3,3156,118,0,118,3155,0
469,469,0,122,3,3157,111,0,110,3156,0
470,470,0,117,3,3158,123,1,122,3157,0
471,471,0,128,3,3159,117,1,117,3158,0
472,472,0,124,3,3160,128,0,128,3159,0
473,473,0,110,3,3161,125,0,124,3160,0
474,474,0,121,3,3162,110,1,110,3161,0
475,475,0,116,3,3163,122,0,121,3162,0
476,476,0,121,3,3164,116,1,116,3163,0
477,477,0,108,3,3165,120,0,121,3164,0
478,478,0,112,3,3166,107,-1,108,3165,0
479,479,0,114,3,3167,112,-1,112,3166,0
480,480,0,124,3,3168,114,0,114,3167,0
481,481,0,116,3,3169,124,0,124,3168,0
482,482,0,121,3,3170,116,0,116,3169,0
483,483,0,121,3,3171,120,0,121,3170,0
484,484,0,134,3,3172,121,-1,121,3171,0
485,485,0,113,3,3173,134,0,134,3172,0
486,486,0,114,3,3174,112,0,113,3173,0
487,487,0,113,3,3175,115,-1,114,3174,0
488,488,0,121,3,3176,113,1,113,3175,0
489,489,0,121,3,3177,122,0,121,3176,0
490,490,0,117,3,3178,121,1,121,3177,0
491,491,0,111,3,3179,117,0,117,3178,0
492,492,0,112,3,3180,111,0,111,3179,0
493,493,0,127,3,3181,112,0,112,3180,0
494,494,0,115,3,3182,127,0,127,3181,0
495,495,0,105,3,3183,115,0,115,3182,0
496,496,0,126,3,3184,105,0,105,3183,0
497,497,0,116,3,3185,126,0,126,3184,0
498,498,0,120,3,3186,116,0,116,3185,0
499,499,0,118,3,3187,121,0,120,3186,0
500,500,0,120,3,3188,118,1,118,3187,0
501,501,0,118,3,3189,120,0,120,3188,0
502,502,0,116,3,3190,118,0,118,3189,0
503,503,0,120,3,3191,116,0,116,3190,0
504,504,0,120,3,3192,120,0,120,3191,0
505,505,0,114,3,3193,120,0,120,3192,0
506,506,0,116,3,3194,114,0,114,3193,0
507,507,0,123,3,3195,117,0,116,3194,0
508,508,0,110,3,3196,123,1,123,3195,0
509,509,0,115,3,3197,110,0,110,3196,0
510,510,0,118,3,3198,116,0,115,3197,0
511,511,0,116,3,3199,118,1,118,3198,0
512,512,0,120,3,3200,116,0,116,3199,0
513,513,0,116,3,3201,120,0,120,3200,0
514,514,0,121,3,3202,116,0,116,3201,0
515,515,0,125,3,3203,121,0,121,3202,0
516,516,0,121,3,3204,125,0,125,3203,0
517,517,0,118,3,3205,122,0,121,3204,0
518,518,0,114,3,3206,118,1,118,3205,0
519,519,0,121,3,3207,114,0,114,3206,0
520,520,0,127,3,3208,121,0,121,3207,0
521,521,0,112,3,3209,127,0,127,3208,0
522,522,0,125,3,3210,113,0,112,3209,0
523,523,0,118,3,3211,125,1,125,3210,0
524,524,0,114,3,3212,118,0,118,3211,0
525,525,0,120,3,3213,114,0,114,3212,0
526,526,0,128,3,3214,120,0,120,3213,0
527,527,0,123,3,3215,128,0,128,3214,0
528,528,0,132,3,3216,124,0,123,3215,0
529,529,0,117,3,3217,132,1,132,3216,0
530,530,0,121,3,3218,117,0,117,3217,0
531,531,0,120,3,3219,122,0,121,3218,0
532,532,0,114,3,3220,120,1,120,3219,0
533,533,0,118,3,3221,115,0,114,3220,0
534,534,0,105,3,3222,118,1,118,3221,0
535,535,0,115,3,3223,105,0,105,3222,0
536,536,0,126,3,3224,116,0,115,3223,0
537,537,0,120,3,3225,126,1,126,3224,0
538,538,0,121,3,3226,120,0,120,3225,0
539,539,0,113,3,3227,121,0,121,3226,0
540,540,0,127,3,3228,113,0,113,3227,0
541,541,0,121,3,3229,127,0,127,3228,0
542,542,0,124,3,3230,120,0,121,3229,0
543,543,0,116,3,3231,124,-1,124,3230,0
544,544,0,117,3,3232,117,0,116,3231,0
545,545,0,120,3,3233,117,1,117,3232,0
546,546,0,119,3,3234,121,0,120,3233,0
547,547,0,103,3,3235,119,1,119,3234,0
548,548,0,127,3,3236,104,0,103,3235,0
549,549,0,119,3,3237,127,1,127,3236,0
550,550,0,120,3,3238,119,0,119,3237,0
551,551,0,118,3,3239,119,0,120,3238,0
552,552,0,122,3,3240,118,-1,118,3239,0
553,553,0,115,3,3241,121,0,122,3240,0
554,554,0,116,3,3242,114,-1,115,3241,0
555,555,0,119,3,3243,116,-1,116,3242,0
556,556,0,124,3,3244,118,0,119,3243,0
557,557,0,116,3,3245,124,-1,124,3244,0
558,558,0,118,3,3246,116,0,116,3245,0
559,559,0,121,3,3247,118,0,118,3246,0
560,560,0,120,3,3248,122,0,121,3247,0
561,561,0,127,3,3249,120,1,120,3248,0
